ACCOUNT|PARENT|ACCOUNT TYPE|DATA STORAGE|VARIANCE REPORTING|ALIAS: DEFAULT
AC_2899000|BALANCE_SHEET_OCF|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2899000:::L6 TOT LIAB & EQUITY
AC_2890000|AC_2899000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2890000:::L5 TOT LIAB & EQUITY
AC_2000000|AC_2890000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2000000:::TOTAL LIABILITIES
AC_2100000|AC_2000000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2100000:::CURRENT LIABILITIES
AC_2110000|AC_2100000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2110000:::CURRENT PORTION - LT DEBT
AC_2111000|AC_2110000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2111000:::CURRENT PORTION OF LT DEBT
AC_2111100|AC_2111000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2111100:::TERM LOAN ST BORROWINGS
AC_2111110|AC_2111000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2111110:::TERM LOAN ST REPAYMENTS
AC_2111120|AC_2111000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2111120:::REPO ST BORROWINGS
AC_2111130|AC_2111000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2111130:::REPO ST REPAYMENTS
AC_2200000|AC_2100000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2200000:::ST OPERATING LEASE LIABILITY
AC_2201000|AC_2200000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2201000:::ST OPERATING LEASE LIABILITIES
AC_2201100|AC_2201000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2201100:::SHORT-TERM OPERATING LEASE
AC_2120000|AC_2100000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2120000:::TRADE ACCOUNT PAYABLE
AC_2121000|AC_2120000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2121000:::ACCOUNTS PAYABLE-TRADE
AC_2121100|AC_2121000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2121100:::ACCOUNTS PAYABLE
AC_2121110|AC_2121000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2121110:::AP-ACCRUED
AC_2121120|AC_2121000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2121120:::AP-ACCRUED IT
AC_2121130|AC_2121000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2121130:::AP - ACCRUED PPM MISC
AC_2121140|AC_2121000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2121140:::AP US BANK CREDIT CARD
AC_2121150|AC_2121000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2121150:::ACCTS PYBLE-STAN
AC_2121160|AC_2121000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2121160:::AP - AIR TICKET PROVISION
AC_2121170|AC_2121000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2121170:::PAYABLE TO ABM
AC_2121180|AC_2121000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2121180:::AVI PORT FEES
AC_2121190|AC_2121000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2121190:::PPM STATISTICAL UNIT CLEARING
AC_2121200|AC_2121000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2121200:::TRADE ACCOUNTS PAYABLE
AC_2122000|AC_2120000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2122000:::ACCTS PAYABLE-LANDOWNER
AC_2122100|AC_2122000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2122100:::LANDOWNER ACCTS
AC_2123000|AC_2120000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2123000:::BANK OVERDRAFT
AC_2123100|AC_2123000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2123100:::BOOK CASH OVERDRAFT
AC_2123110|AC_2123000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2123110:::CHROMERVR - ACCRUAL
AC_2123120|AC_2123000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2123120:::CHROMERVR - CCARD ACTUAL
AC_2123130|AC_2123000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2123130:::CHROMERVR - OUT OF POCKET
AC_2130000|AC_2100000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2130000:::COMPENSATION
AC_2131000|AC_2130000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2131000:::ACCRUED BONUSES
AC_2131100|AC_2131000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2131100:::ACCRUED BONUS
AC_2132000|AC_2130000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2132000:::ACCRUED COMMISSIONS
AC_2132100|AC_2132000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2132100:::ACCRUED COMMISSION
AC_2133000|AC_2130000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2133000:::TOT ACCRUED LABOR
AC_2133100|AC_2133000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2133100:::PAYROLL CLEARING - EPAY/PPM
AC_2133120|AC_2133000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2133120:::PAYROLL CLEARING - ADP
AC_2133130|AC_2133000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2133130:::WEE CLEARING LIABILITY
AC_2133140|AC_2133000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2133140:::ACCRUED LABOR
AC_2133150|AC_2133000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2133150:::JDE PAYROLL CLEARING
AC_2133160|AC_2133000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2133160:::ACCRUED PAYROLL - EPAY
AC_2133170|AC_2133000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2133170:::ACCRUED LABOR-JD
AC_2134000|AC_2130000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2134000:::ACCRUED VACATIONS
AC_2134100|AC_2134000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2134100:::ACCRUED VACATION
AC_2134140|AC_2134000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2134140:::VACATION LIABILITY PRK
AC_2134150|AC_2134000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2134150:::VAC LIABILITY
AC_2134500|AC_2130000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2134500:::ACCRUED VACATIONS - PARKING
AC_2134510|AC_2134500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2134510:::VACATION BILLABLE
AC_2134520|AC_2134500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2134520:::VACATION COST
AC_2135000|AC_2130000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2135000:::OTHER ACCRUED COMPENSATION
AC_2135100|AC_2135000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2135100:::CUR POR OS MED PENSION
AC_2135110|AC_2135000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2135110:::CUR POR RETIRMENT PEN PLAN
AC_2135120|AC_2135000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2135120:::CUR POR RETIREE H&W
AC_2135130|AC_2135000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2135130:::CUR POR POST RETIRMNT BENEFIT
AC_2135140|AC_2135000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2135140:::CUR POR DEFERRED COMPENSATION
AC_2135150|AC_2135000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2135150:::CUR POR SAB
AC_2135160|AC_2135000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2135160:::OTHER ACCRUED CO
AC_2135170|AC_2135000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2135170:::ACCRUED SICK PAY
AC_2135210|AC_2135000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2135210:::ACCRUED SICK LIAB
AC_2135220|AC_2135000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2135220:::ACCRUED HOLIDAY
AC_2135260|AC_2135000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2135260:::HOLIDAY LIABILITY
AC_2135270|AC_2135000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2135270:::ACCRUED PERSONAL
AC_2136000|AC_2130000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2136000:::OTHER ACCRUED COMPENSATION - PARKING
AC_2136100|AC_2136000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2136100:::SICK BILLABLE
AC_2136110|AC_2136000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2136110:::SICK COST
AC_2136120|AC_2136000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2136120:::SICK CLEARING
AC_2136130|AC_2136000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2136130:::HOLIDAY BILLABLE
AC_2136140|AC_2136000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2136140:::HOLIDAY COST
AC_2136150|AC_2136000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2136150:::HOLIDAY CLEARING
AC_2140000|AC_2100000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2140000:::TAXES - OTHER THAN INCOME
AC_2141000|AC_2140000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2141000:::PAYROLL TAX
AC_2141100|AC_2141000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2141100:::ACCRUED PAYROLL TAX
AC_2141110|AC_2141000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2141110:::PAYROLL TAX WITHHELD
AC_2141120|AC_2141000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2141120:::FICA WITHHELD
AC_2141130|AC_2141000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2141130:::FICA ACCRUED
AC_2141140|AC_2141000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2141140:::FICA ACCRUED - ADP
AC_2141150|AC_2141000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2141150:::ST DEBT - ACCRUED PAYROL
AC_2141160|AC_2141000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2141160:::STATE INCOME TAX W
AC_2141170|AC_2141000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2141170:::CITY INCOME TAX WI
AC_2141180|AC_2141000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2141180:::FEDERAL UNEMPLOYME
AC_2141190|AC_2141000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2141190:::STATE UNEMPLOYMENT
AC_2141200|AC_2141000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2141200:::STATE DISABILITY I
AC_2142000|AC_2140000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2142000:::TOT STATE INCOME TAX
AC_2142100|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142100:::STATE INCOME TAX - AL
AC_2142110|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142110:::STATE INCOME TAX - AZ
AC_2142120|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142120:::STATE INCOME TAX - AR
AC_2142130|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142130:::STATE INCOME TAX - CA
AC_2142140|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142140:::STATE INCOME TAX - CO
AC_2142150|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142150:::STATE INCOME TAX - CT
AC_2142160|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142160:::STATE INCOME TAX - DE
AC_2142170|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142170:::STATE INCOME TAX - GA
AC_2142180|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142180:::STATE INCOME TAX - HI
AC_2142190|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142190:::STATE INCOME TAX - ID
AC_2142200|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142200:::STATE INCOME TAX - IL
AC_2142210|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142210:::STATE INCOME TAX - IN
AC_2142220|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142220:::STATE INCOME TAX - IA
AC_2142230|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142230:::STATE INCOME TAX - KS
AC_2142240|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142240:::STATE INCOME TAX - KY
AC_2142250|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142250:::STATE INCOME TAX - LA
AC_2142260|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142260:::STATE INCOME TAX - ME
AC_2142270|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142270:::STATE INCOME TAX - MD
AC_2142280|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142280:::STATE INCOME TAX - MA
AC_2142290|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142290:::STATE INCOME TAX - MI
AC_2142300|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142300:::STATE INCOME TAX - MN
AC_2142310|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142310:::STATE INCOME TAX - MS
AC_2142320|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142320:::STATE INCOME TAX - MO
AC_2142330|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142330:::STATE INCOME TAX - MT
AC_2142340|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142340:::STATE INCOME TAX - NE
AC_2142350|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142350:::STATE INCOME TAX - NV
AC_2142360|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142360:::STATE INCOME TAX - NJ
AC_2142370|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142370:::STATE INCOME TAX - NM
AC_2142380|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142380:::STATE INCOME TAX - NY
AC_2142390|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142390:::STATE INCOME TAX - NC
AC_2142400|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142400:::STATE INCOME TAX - ND
AC_2142410|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142410:::STATE INCOME TAX - OH
AC_2142420|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142420:::STATE INCOME TAX - OK
AC_2142430|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142430:::STATE INCOME TAX - OR
AC_2142440|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142440:::STATE INCOME TAX - PA
AC_2142450|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142450:::STATE INCOME TAX - RI
AC_2142460|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142460:::STATE INCOME TAX - SC
AC_2142470|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142470:::STATE INCOME TAX - UT
AC_2142480|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142480:::STATE INCOME TAX - VT
AC_2142490|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142490:::STATE INCOME TAX - VA
AC_2142500|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142500:::STATE INCOME TAX - WV
AC_2142510|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142510:::STATE INCOME TAX - WI
AC_2142520|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142520:::STATE INCOME TAX - DC
AC_2142530|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142530:::STATE INCOME TAX - PR
AC_2142540|AC_2142000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2142540:::STATE INCOME TAX - GU
AC_2143000|AC_2140000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2143000:::TOT CITY INCOME TAX
AC_2143100|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143100:::CITY INCOME TAX
AC_2143110|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143110:::CITY INCOME TAX - AL
AC_2143120|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143120:::CITY INCOME TAX - CA
AC_2143130|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143130:::CITY INCOME TAX - CO
AC_2143140|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143140:::CITY INCOME TAX - CT
AC_2143150|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143150:::CITY INCOME TAX - DE
AC_2143160|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143160:::CITY INCOME TAX - FL
AC_2143170|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143170:::CITY INCOME TAX - IL
AC_2143180|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143180:::CITY INCOME TAX - IN
AC_2143190|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143190:::CITY INCOME TAX - KY
AC_2143200|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143200:::CITY INCOME TAX - MA
AC_2143210|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143210:::CITY INCOME TAX - MI
AC_2143220|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143220:::CITY INCOME TAX - MO
AC_2143230|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143230:::CITY INCOME TAX - NV
AC_2143240|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143240:::CITY INCOME TAX - NJ
AC_2143250|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143250:::CITY INCOME TAX - NY
AC_2143260|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143260:::CITY INCOME TAX - OH
AC_2143270|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143270:::CITY INCOME TAX - OR
AC_2143280|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143280:::CITY INCOME TAX - PA
AC_2143290|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143290:::CITY INCOME TAX - TX
AC_2143300|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143300:::CITY INCOME TAX - WV
AC_2143310|AC_2143000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2143310:::CITY INCOME TAX - WA
AC_2144000|AC_2140000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2144000:::STATE UNEMPLOYMENT TAX
AC_2144100|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144100:::STATE UNEMP TAX - AL
AC_2144110|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144110:::STATE UNEMP TAX - AK
AC_2144120|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144120:::STATE UNEMP TAX - AZ
AC_2144130|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144130:::STATE UNEMP TAX - AR
AC_2144140|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144140:::STATE UNEMP TAX - CA
AC_2144150|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144150:::STATE UNEMP TAX - CO
AC_2144160|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144160:::STATE UNEMP TAX - CT
AC_2144170|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144170:::STATE UNEMP TAX - DE
AC_2144180|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144180:::STATE UNEMP TAX - FL
AC_2144190|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144190:::STATE UNEMP TAX - GA
AC_2144200|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144200:::STATE UNEMP TAX - HI
AC_2144210|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144210:::STATE UNEMP TAX - ID
AC_2144220|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144220:::STATE UNEMP TAX - IL
AC_2144230|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144230:::STATE UNEMP TAX - IN
AC_2144240|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144240:::STATE UNEMP TAX - IA
AC_2144250|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144250:::STATE UNEMP TAX - KS
AC_2144260|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144260:::STATE UNEMP TAX - KY
AC_2144270|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144270:::STATE UNEMP TAX - LA
AC_2144280|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144280:::STATE UNEMP TAX - ME
AC_2144290|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144290:::STATE UNEMP TAX - MD
AC_2144300|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144300:::STATE UNEMP TAX - MA
AC_2144310|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144310:::STATE UNEMP TAX - MI
AC_2144320|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144320:::STATE UNEMP TAX - MN
AC_2144330|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144330:::STATE UNEMP TAX - MS
AC_2144340|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144340:::STATE UNEMP TAX - MO
AC_2144350|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144350:::STATE UNEMP TAX - MT
AC_2144360|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144360:::STATE UNEMP TAX - NE
AC_2144370|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144370:::STATE UNEMP TAX - NV
AC_2144380|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144380:::STATE UNEMP TAX - NH
AC_2144390|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144390:::STATE UNEMP TAX - NJ
AC_2144400|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144400:::STATE UNEMP TAX - NM
AC_2144410|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144410:::STATE UNEMP TAX - NY
AC_2144420|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144420:::STATE UNEMP TAX - NC
AC_2144430|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144430:::STATE UNEMP TAX - ND
AC_2144440|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144440:::STATE UNEMP TAX - OH
AC_2144450|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144450:::STATE UNEMP TAX - OK
AC_2144460|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144460:::STATE UNEMP TAX - OR
AC_2144470|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144470:::STATE UNEMP TAX - PA
AC_2144480|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144480:::STATE UNEMP TAX - RI
AC_2144490|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144490:::STATE UNEMP TAX - SC
AC_2144500|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144500:::STATE UNEMP TAX - SD
AC_2144510|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144510:::STATE UNEMP TAX - TN
AC_2144520|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144520:::STATE UNEMP TAX - TX
AC_2144530|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144530:::STATE UNEMP TAX - UT
AC_2144540|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144540:::STATE UNEMP TAX - VT
AC_2144550|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144550:::STATE UNEMP TAX - VA
AC_2144560|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144560:::STATE UNEMP TAX - WA
AC_2144570|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144570:::STATE UNEMP TAX - WV
AC_2144580|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144580:::STATE UNEMP TAX - WI
AC_2144590|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144590:::STATE UNEMP TAX - DC
AC_2144600|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144600:::STATE UNEMP TAX - WY
AC_2144610|AC_2144000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2144610:::STATE UNEMP TAX - PR
AC_2145000|AC_2140000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2145000:::STATE DISABILITY TAX
AC_2145100|AC_2145000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2145100:::STATE DISABILITY
AC_2145110|AC_2145000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2145110:::STATE DISABILITY - CA
AC_2145120|AC_2145000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2145120:::STATE DISABILITY - CO
AC_2145130|AC_2145000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2145130:::STATE DISABILITY - HI
AC_2145140|AC_2145000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2145140:::STATE DISABILITY - MA
AC_2145150|AC_2145000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2145150:::STATE DISABILITY - NJ
AC_2145160|AC_2145000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2145160:::STATE DISABILITY - NM
AC_2145170|AC_2145000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2145170:::STATE DISABILITY - NY
AC_2145180|AC_2145000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2145180:::STATE DISABILITY - OR
AC_2145190|AC_2145000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2145190:::STATE DISABILITY - RI
AC_2145200|AC_2145000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2145200:::STATE DISABILITY - WA
AC_2145210|AC_2145000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2145210:::STATE DISABILITY - WY
AC_2145220|AC_2145000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2145220:::STATE DISABILITY - PR
